locus_tag	product	type	gene_symbol	locus	start_coord	end_coord	note	gene_len	5GB1C_CH4_500ppm-Rep1_tpm	5GB1C_CH4_500ppm-Rep2_tpm	5GB1C_CH4_1000ppm-Rep1_tpm	5GB1C_CH4_1000ppm-Rep2_tpm
EQU24_RS00710	PilT/PilU family type 4a pilus ATPase	CDS		NZ_CP035467.1	147225	148359	Derived by automated computational analysis using gene prediction method: Protein Homology.	1135	70.81960596297588	72.51679212834398	79.7354350319994	94.77763719365448
EQU24_RS00715	co-chaperone DjlA	CDS	djlA	NZ_CP035467.1	148364	149174	Derived by automated computational analysis using gene prediction method: Protein Homology.	811	37.4963340181071	32.936582332074614	33.40224099201732	40.33441430930485
EQU24_RS00720	phosphoribosylaminoimidazolesuccinocarboxamide synthase	CDS		NZ_CP035467.1	149248	150148	Derived by automated computational analysis using gene prediction method: Protein Homology.	901	70.70595669581108	61.34580598679317	62.0252779607028	71.0541454028092
EQU24_RS00725	DNA repair protein RadC	CDS	radC	NZ_CP035467.1	150286	150961	Derived by automated computational analysis using gene prediction method: Protein Homology.	676	61.49237225138816	54.45202814995483	55.90853531429463	60.66838427351064
EQU24_RS00730	bifunctional phosphopantothenoylcysteine decarboxylase/phosphopantothenate--cysteine ligase CoaBC	CDS	coaBC	NZ_CP035467.1	151040	152267	Derived by automated computational analysis using gene prediction method: Protein Homology.	1228	22.16766378104621	21.037353803430147	22.097645240386875	24.86102063146549
EQU24_RS00735	dUTP diphosphatase	CDS	dut	NZ_CP035467.1	152235	152691	Derived by automated computational analysis using gene prediction method: Protein Homology.	457	16.07116002134344	17.020509532179815	18.854694381965924	19.683061817125573
EQU24_RS00740	phosphomannomutase/phosphoglucomutase	CDS		NZ_CP035467.1	152709	155250	Derived by automated computational analysis using gene prediction method: Protein Homology.	2542	37.17511675570225	40.654774973428815	40.61785287262342	43.93613651340062
EQU24_RS00745	acetylglutamate kinase	CDS	argB	NZ_CP035467.1	155253	156165	Derived by automated computational analysis using gene prediction method: Protein Homology.	913	36.61697911444044	37.04568639319422	37.96455008696071	40.782255952288246
EQU24_RS00750	DUF4124 domain-containing protein	CDS		NZ_CP035467.1	156144	157065	Derived by automated computational analysis using gene prediction method: Protein Homology.	922	107.40696071952372	99.99359378911	91.85799059152748	108.80206798692554
EQU24_RS00760	YggT family protein	CDS		NZ_CP035467.1	157612	158188	Derived by automated computational analysis using gene prediction method: Protein Homology.	577	101.40823761087805	102.52173405060378	115.25967990585364	123.69455934454288
EQU24_RS00765	pyrroline-5-carboxylate reductase	CDS	proC	NZ_CP035467.1	158187	159015	Derived by automated computational analysis using gene prediction method: Protein Homology.	829	85.96272154851277	80.85878227199416	86.59246422137664	97.82308992896668
EQU24_RS00770	deoxyribodipyrimidine photo-lyase	CDS		NZ_CP035467.1	159820	160813	Derived by automated computational analysis using gene prediction method: Protein Homology.	994	28.99746853851531	26.413286892301887	24.40020702056618	26.790479869177933
EQU24_RS00775	SDR family oxidoreductase	CDS		NZ_CP035467.1	160800	161517	Derived by automated computational analysis using gene prediction method: Protein Homology.	718	58.89874812873376	56.46209844337844	52.93961826300528	61.13984672204896
EQU24_RS00785	disulfide bond formation protein B	CDS		NZ_CP035467.1	162429	162879	Derived by automated computational analysis using gene prediction method: Protein Homology.	451	37.40830464153073	37.19462375473212	45.46740363678936	49.22000777413965
EQU24_RS00790	class I SAM-dependent methyltransferase	CDS		NZ_CP035467.1	162952	163750	Derived by automated computational analysis using gene prediction method: Protein Homology.	799	50.82598415328813	50.267372317954425	54.03268317382673	61.53113043042848
EQU24_RS00795	primosomal protein N'	CDS		NZ_CP035467.1	164191	166396	Derived by automated computational analysis using gene prediction method: Protein Homology.	2206	37.846845566520216	35.26210635179752	33.19891917429918	38.151173215292296
EQU24_RS00800	arginine--tRNA ligase	CDS	argS	NZ_CP035467.1	166526	168287	Derived by automated computational analysis using gene prediction method: Protein Homology.	1762	58.87079037693176	55.518162501731325	57.19648601872445	66.5795340864717
EQU24_RS00805	SPOR domain-containing protein	CDS		NZ_CP035467.1	168288	168879	Derived by automated computational analysis using gene prediction method: Protein Homology.	592	75.62842711192118	77.71534752822342	86.46996048350306	90.76654559968604
EQU24_RS00820	DUF4276 family protein	CDS		NZ_CP035467.1	169446	169857	Derived by automated computational analysis using gene prediction method: Protein Homology.	412	44.28320267886811	43.83489238934373	38.46951907285519	46.13281717485971
EQU24_RS00825	AAA family ATPase	CDS		NZ_CP035467.1	169853	170957	Derived by automated computational analysis using gene prediction method: Protein Homology.	1105	87.45212995343084	82.94726468156622	78.45839986960563	91.5129886059689
EQU24_RS00830	indole-3-glycerol phosphate synthase TrpC	CDS	trpC	NZ_CP035467.1	171011	171815	Derived by automated computational analysis using gene prediction method: Protein Homology.	805	83.48408894864906	83.6477489487281	89.01064517267007	102.9785856005581
EQU24_RS00835	anthranilate phosphoribosyltransferase	CDS	trpD	NZ_CP035467.1	171811	172846	Derived by automated computational analysis using gene prediction method: Protein Homology.	1036	101.6967577087303	102.70122402016676	104.93573219158873	124.13645485204404
EQU24_RS00840	aminodeoxychorismate/anthranilate synthase component II	CDS		NZ_CP035467.1	172934	173525	Derived by automated computational analysis using gene prediction method: Protein Homology.	592	124.8858398152864	128.60021640328267	143.57168231522928	165.46867168497616
EQU24_RS00845	anthranilate synthase component I	CDS	trpE	NZ_CP035467.1	173521	175009	Derived by automated computational analysis using gene prediction method: Protein Homology.	1489	51.5599610798718	49.093141879331405	56.847801487387024	66.3357712457408
EQU24_RS00850	fumarylacetoacetate hydrolase family protein	CDS		NZ_CP035467.1	175263	176136	Derived by automated computational analysis using gene prediction method: Protein Homology.	874	37.65194968566382	37.08993589915838	34.7340745896551	44.01308275019337
EQU24_RS00855	ATP-binding protein	CDS		NZ_CP035467.1	176309	177764	Derived by automated computational analysis using gene prediction method: Protein Homology.	1456	81.1255153459187	80.55569072361409	69.71860193868578	87.5855720561581
EQU24_RS00860	response regulator	CDS		NZ_CP035467.1	177763	178423	Derived by automated computational analysis using gene prediction method: Protein Homology.	661	107.26998332868985	106.56539569773396	98.93001922255064	118.59050492868212
EQU24_RS00865	radical SAM family heme chaperone HemW	CDS	hemW	NZ_CP035467.1	178793	179942	Derived by automated computational analysis using gene prediction method: Protein Homology.	1150	75.89930900252007	67.84440453239228	61.53603657503282	71.34848660503604
EQU24_RS00870	orotate phosphoribosyltransferase	CDS	pyrE	NZ_CP035467.1	180294	180936	Derived by automated computational analysis using gene prediction method: Protein Homology.	643	57.35318052310741	56.98196754157651	48.374239132291024	58.57616890399589
EQU24_RS00875	dynamin family protein	CDS		NZ_CP035467.1	181080	183021	Derived by automated computational analysis using gene prediction method: Protein Homology.	1942	74.6351900631509	77.76634210633213	77.57047184926884	88.52433775053497
EQU24_RS00880	hypothetical protein	CDS		NZ_CP035467.1	183210	183432	Derived by automated computational analysis using gene prediction method: GeneMarkS-2+.	223	130.4154309712917	115.9674384333348	120.3152247610988	108.23391772869124
EQU24_RS00885	tRNA (guanosine(46)-N7)-methyltransferase TrmB	CDS	trmB	NZ_CP035467.1	183439	184129	Derived by automated computational analysis using gene prediction method: Protein Homology.	691	52.12401241249805	51.91556957832522	47.88260079793898	59.79268946664258
EQU24_RS00890	sulfur carrier protein ThiS	CDS	thiS	NZ_CP035467.1	184701	185679	Derived by automated computational analysis using gene prediction method: Protein Homology.	979	84.8839685911878	88.87031003004945	103.618355843559	118.13036516884893
EQU24_RS00895	3-deoxy-7-phosphoheptulonate synthase AroG	CDS	aroG	NZ_CP035467.1	185693	186764	Derived by automated computational analysis using gene prediction method: Protein Homology.	1072	62.77313909760186	63.40283857670699	61.61046217861237	72.22586725623094
EQU24_RS00900	ABC transporter ATP-binding protein/permease	CDS		NZ_CP035467.1	187020	188835	Derived by automated computational analysis using gene prediction method: Protein Homology.	1816	24.5428888184981	24.833943604616163	24.6754076858736	28.217846732268747
EQU24_RS00905	DUF389 domain-containing protein	CDS		NZ_CP035467.1	188856	190797	Derived by automated computational analysis using gene prediction method: Protein Homology.	1942	13.328856357294224	12.396496817305902	11.704420308617488	13.510158676050269
EQU24_RS00910	DUF3301 domain-containing protein	CDS		NZ_CP035467.1	190994	191306	Derived by automated computational analysis using gene prediction method: Protein Homology.	313	40.98495295857701	37.77013421543939	35.81489836680905	39.48706214154433
EQU24_RS00915	heavy metal-binding domain-containing protein	CDS		NZ_CP035467.1	191389	191704	Derived by automated computational analysis using gene prediction method: Protein Homology.	316	19.81405786146248	19.25844922422661	18.92620630974438	20.4459804650446
EQU24_RS00920	DUF1289 domain-containing protein	CDS		NZ_CP035467.1	191700	191901	Derived by automated computational analysis using gene prediction method: Protein Homology.	202	24.70975804744739	21.08230471979136	21.22314121319809	23.66573381505404
EQU24_RS00925	hypothetical protein	CDS		NZ_CP035467.1	191951	192197	Derived by automated computational analysis using gene prediction method: GeneMarkS-2+.	247	27.90925623379712	24.674599412399814	21.37780378074367	21.42537378739376
EQU24_RS00930	DUF6164 family protein	CDS		NZ_CP035467.1	192225	192600	Derived by automated computational analysis using gene prediction method: Protein Homology.	376	34.04886845240218	31.822738323262936	28.43675144470532	35.44792692548925
EQU24_RS00940	hypothetical protein	CDS		NZ_CP035467.1	193739	193970	Derived by automated computational analysis using gene prediction method: Protein Homology.	232	273.45571748286926	346.16098605205553	170.38889148147746	274.0342933538723
EQU24_RS00945	heavy metal translocating P-type ATPase metal-binding domain-containing protein	CDS		NZ_CP035467.1	194231	194402	Derived by automated computational analysis using gene prediction method: Protein Homology.	172	236.76738712427507	242.8821423449526	186.07265668315543	232.9845916306296
EQU24_RS00950	hypothetical protein	CDS		NZ_CP035467.1	194446	194737	Derived by automated computational analysis using gene prediction method: Protein Homology.	292	179.7061169981657	193.12357429792425	166.87785008733843	181.6992929619447
EQU24_RS00955	hypothetical protein	CDS		NZ_CP035467.1	194987	195596	Derived by automated computational analysis using gene prediction method: Protein Homology.	610	63.56578211956607	69.44648038327851	58.76374673621571	73.4364456849975
EQU24_RS00960	heavy metal translocating P-type ATPase	CDS		NZ_CP035467.1	195688	198139	Derived by automated computational analysis using gene prediction method: Protein Homology.	2452	42.65738918885072	47.17110666487976	45.19178829622753	54.66132415782157
EQU24_RS00965	sulfite exporter TauE/SafE family protein	CDS		NZ_CP035467.1	198147	198975	Derived by automated computational analysis using gene prediction method: Protein Homology.	829	65.26139264843816	71.91348576304752	76.78220160026987	88.25574979177956
EQU24_RS00970	1-acyl-sn-glycerol-3-phosphate acyltransferase	CDS		NZ_CP035467.1	199529	200375	Derived by automated computational analysis using gene prediction method: Protein Homology.	847	57.100295309972886	56.09986846270642	54.16285955897167	60.09612861096373
EQU24_RS00975	penicillin-insensitive murein endopeptidase	CDS	mepA	NZ_CP035467.1	200438	201281	Derived by automated computational analysis using gene prediction method: Protein Homology.	844	40.88791069837637	41.18320394281169	39.826079447231216	44.97138060287163
EQU24_RS00980	thiopurine S-methyltransferase	CDS		NZ_CP035467.1	201435	202092	Derived by automated computational analysis using gene prediction method: Protein Homology.	658	23.883439941627167	22.934693787296	21.10702676279154	23.69545496566221
EQU24_RS00985	right-handed parallel beta-helix repeat-containing protein	CDS		NZ_CP035467.1	202086	203235	Derived by automated computational analysis using gene prediction method: Protein Homology.	1150	21.300483037168046	20.96895588629584	22.610950099487223	24.62639357219821
EQU24_RS00990	aquaporin Z	CDS	aqpZ	NZ_CP035467.1	203428	204151	Derived by automated computational analysis using gene prediction method: Protein Homology.	724	102.17387065102176	114.81497543691196	132.21078936431775	111.64981352598724
EQU24_RS00995	DUF1311 domain-containing protein	CDS		NZ_CP035467.1	204553	204970	Derived by automated computational analysis using gene prediction method: Protein Homology.	418	43.01516501625252	48.74432420157135	40.78092589100648	40.93166654470959
EQU24_RS01000	PLDc N-terminal domain-containing protein	CDS		NZ_CP035467.1	205142	205325	Derived by automated computational analysis using gene prediction method: Protein Homology.	184	158.39586346539872	180.8986178073781	134.97456438958918	154.39369998121933
